movieId,name,year,Mystery,Drama,Western,Sci-Fi,Horror,Film-Noir,Crime,Romance,Fantasy,Musical,Animation,War,Adventure,Action,(no genres listed),Comedy,Documentary,Children,Thriller,IMAX
280,Murder in the First,1995,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
281,Nobody's Fool,1994,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
282,Nell,1994,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
283,New Jersey Drive,1995,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
285,Beyond Bedlam,1993,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
287,Nina Takes a Lover,1994,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
288,Natural Born Killers,1994,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
289,Only You,1994,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
290,Once Were Warriors,1994,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
291,Poison Ivy II,1996,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
292,Outbreak,1995,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
293,Léon: The Professional (a.k.a. The Professional) (Léon),1994,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
294,"Perez Family, The",1995,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
295,"Pyromaniac's Love Story, A",1995,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
296,Pulp Fiction,1994,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
299,Priest,1994,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
300,Quiz Show,1994,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
301,Picture Bride (Bijo photo),1994,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
302,"Queen Margot (Reine Margot, La)",1994,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
303,"Quick and the Dead, The",1995,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
304,Roommates,1995,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
305,Ready to Wear (Pret-A-Porter),1994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
306,Three Colors: Red (Trois couleurs: Rouge),1994,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
307,Three Colors: Blue (Trois couleurs: Bleu),1993,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
308,Three Colors: White (Trzy kolory: Bialy),1994,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
309,"Red Firecracker, Green Firecracker (Pao Da Shuang Deng)",1994,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
312,Stuart Saves His Family,1995,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
313,"Swan Princess, The",1994,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
314,"Secret of Roan Inish, The",1994,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
315,"Specialist, The",1994,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
316,Stargate,1994,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
317,"Santa Clause, The",1994,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
318,"Shawshank Redemption, The",1994,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
319,Shallow Grave,1994,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
320,Suture,1993,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
321,Strawberry and Chocolate (Fresa y chocolate),1993,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
322,Swimming with Sharks,1995,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
324,"Sum of Us, The",1994,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
325,National Lampoon's Senior Trip,1995,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
326,To Live (Huozhe),1994,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
327,Tank Girl,1995,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
328,Tales from the Crypt Presents: Demon Knight,1995,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
329,Star Trek: Generations,1994,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
330,Tales from the Hood,1995,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
331,Tom & Viv,1994,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
332,Village of the Damned,1995,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
333,Tommy Boy,1995,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
334,Vanya on 42nd Street,1994,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
335,Underneath,1995,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
336,"Walking Dead, The",1995,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
337,What's Eating Gilbert Grape,1993,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
338,Virtuosity,1995,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
339,While You Were Sleeping,1995,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
340,"War, The",1994,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
